RepRisk_ID,year,current_RRI,RRI_trend,peak_RRI,peak_RRI_date,RepRisk_rating,country_sector_average,environmental_percentage,social_percentage,governance_percentage
99033,2010,0.0,0,0,,AA,25.916666666666668,,,
99033,2011,0.0,0,0,,AA,22.916666666666668,,,
99033,2012,0.0,0,0,,AAA,19.166666666666668,,,
99033,2013,0.0,0,0,,AA,20.25,,,
99033,2014,0.0,0,0,,AA,21.0,,,
99033,2015,0.0,0,0,,AA,20.666666666666668,,,
99033,2016,0.0,0,0,,AAA,19.0,,,
99033,2017,0.0,0,0,,AAA,18.583333333333332,,,
99033,2018,18.0,10,26,2018-02-02,AA,20.916666666666668,0.0,100.0,0.0
99033,2019,2.9166666666666665,-10,26,2018-02-02,AA,21.0,0.0,100.0,0.0
99033,2020,0.0,0,26,2019-01-01,AA,21.833333333333332,,,
99184,2007,0.0,0,0,,AA,25.416666666666668,,,
99184,2008,0.0,0,0,,AA,27.833333333333332,,,
99184,2009,0.0,0,0,,AA,28.0,,,
99184,2010,0.0,0,0,,AA,25.916666666666668,,,
99184,2011,0.0,0,0,,AA,22.916666666666668,,,
99184,2012,0.0,0,0,,AAA,19.166666666666668,,,
99184,2013,0.0,0,0,,AA,20.25,,,
99184,2014,0.0,0,0,,AA,21.0,,,
99184,2015,0.0,0,0,,AA,20.666666666666668,,,
99184,2016,0.0,0,0,,AAA,19.0,,,
99184,2017,0.0,0,0,,AAA,18.583333333333332,,,
99184,2018,0.0,0,0,,AA,20.916666666666668,,,
99184,2019,0.0,0,0,,AA,21.0,,,
99184,2020,20.083333333333332,12,36,2020-01-17,A,21.833333333333332,0.0,100.0,0.0
99387,2007,0.0,0,0,,AA,25.416666666666668,,,
99387,2008,0.0,0,0,,AA,27.833333333333332,,,
99387,2009,0.0,0,0,,AA,28.0,,,
99387,2010,0.0,0,0,,AA,25.916666666666668,,,
99387,2011,0.0,0,0,,AA,22.916666666666668,,,
99387,2012,0.0,0,0,,AAA,19.166666666666668,,,
99387,2013,0.0,0,0,,AA,20.25,,,
99387,2014,0.0,0,0,,AA,21.0,,,
99387,2015,14.916666666666666,17,32,2015-05-22,A,20.666666666666668,0.0,0.0,100.0
99387,2016,7.833333333333333,-16,32,2015-05-22,A,19.0,0.0,0.0,100.0
99387,2017,0.0,0,32,2016-01-01,AA,18.583333333333332,0.0,0.0,100.0
99387,2018,0.0,0,15,2016-11-30,AA,20.916666666666668,,,
99387,2019,0.0,0,0,,AA,21.0,,,
99387,2020,0.0,0,0,,AA,21.833333333333332,,,
101659,2007,0.0,0,0,,AA,25.416666666666668,,,
101659,2008,0.0,0,0,,AA,27.833333333333332,,,
101659,2009,0.0,0,0,,AA,28.0,,,
101659,2010,0.0,0,0,,AA,25.916666666666668,,,
101659,2011,0.0,0,0,,AA,22.916666666666668,,,
101659,2012,4.083333333333333,24,26,2012-11-24,AAA,19.166666666666668,0.0,100.0,0.0
101659,2013,14.916666666666666,-17,26,2012-11-24,AA,20.25,0.0,100.0,0.0
101659,2014,15.5,9,26,2014-05-27,AA,21.666666666666668,0.0,100.0,0.0
101659,2015,7.5,-16,26,2014-05-27,AA,21.666666666666668,0.0,100.0,0.0
101659,2016,0.0,0,26,2015-01-01,AA,20.0,0.0,100.0,0.0
101659,2017,18.583333333333332,36,26,2017-02-14,AA,18.583333333333332,0.0,100.0,0.0
101659,2018,3.25,-10,26,2017-02-14,AA,20.916666666666668,0.0,100.0,0.0
101659,2019,0.0,0,26,2017-12-31,AA,21.0,,,
101659,2020,0.0,0,10,2018-08-01,AA,21.833333333333332,,,
101846,2007,0.0,0,0,,AA,24.916666666666668,,,
101846,2008,0.0,0,0,,AA,22.0,,,
101846,2009,0.0,0,0,,AA,22.0,,,
101846,2010,0.0,0,0,,AAA,19.916666666666668,,,
101846,2011,0.0,0,0,,AAA,19.083333333333332,,,
101846,2012,0.0,0,0,,AA,20.0,,,
101846,2013,0.0,0,0,,AA,22.583333333333332,,,
101846,2014,0.0,0,0,,AA,23.916666666666668,,,
101846,2015,0.0,0,0,,AA,26.0,,,
101846,2016,0.0,0,0,,AA,25.833333333333332,,,
101846,2017,0.0,0,0,,AA,24.75,,,
101846,2018,0.0,0,0,,AA,25.0,,,
101846,2019,0.0,0,0,,AA,25.0,,,
101846,2020,4.5,26,32,2020-11-09,AA,24.916666666666668,0.0,0.0,100.0
101851,2007,0.0,0,0,,AA,20.666666666666668,,,
101851,2008,0.0,0,0,,AA,20.0,,,
101851,2009,0.0,0,0,,AA,19.583333333333332,,,
101851,2010,0.0,0,0,,AAA,19.0,,,
101851,2011,0.0,0,0,,AAA,19.0,,,
101851,2012,0.0,0,0,,AA,19.916666666666668,,,
101851,2013,11.25,19,26,2013-08-14,AA,21.916666666666668,,,
101851,2014,23.333333333333332,-3,40,2014-04-21,BBB,22.0,0.0,34.7,65.3
101851,2015,7.333333333333333,-16,40,2014-04-21,BBB,21.666666666666668,0.0,33.0,67.0
101851,2016,0.0,0,40,2015-01-01,AA,21.0,0.0,22.0,78.0
101851,2017,20.0,11,36,2017-01-18,A,21.416666666666668,0.0,0.0,100.0
101851,2018,3.6666666666666665,-12,36,2017-01-18,A,23.0,0.0,0.0,100.0
101851,2019,0.0,0,36,2017-12-31,AA,23.0,,,
101851,2020,0.0,0,10,2018-09-01,AA,23.916666666666668,,,
102375,2007,0.0,0,0,,AA,27.583333333333332,,,
102375,2008,0.0,0,0,,AA,28.0,,,
102375,2009,0.0,0,0,,AA,24.416666666666668,,,
102375,2010,0.0,0,0,,AA,20.25,,,
102375,2011,0.0,0,0,,AA,21.0,,,
102375,2012,6.666666666666667,34,46,2012-11-19,AA,20.833333333333332,0.0,100.0,0.0
102375,2013,26.166666666666668,-13,46,2012-11-19,BBB,22.916666666666668,0.0,89.58333333333333,10.416666666666666
102375,2014,12.333333333333334,-16,46,2013-01-24,BBB,23.0,0.0,73.66666666666667,26.333333333333332
102375,2015,11.083333333333334,20,42,2015-11-19,A,23.0,18.0,52.833333333333336,29.166666666666668
102375,2016,16.5,-16,35,2015-11-19,A,22.75,33.0,67.0,0.0
102375,2017,21.833333333333332,12,35,2017-08-31,A,21.5,15.25,84.75,0.0
102375,2018,11.916666666666666,-17,27,2017-08-31,AA,22.0,0.0,100.0,0.0
102375,2019,0.4166666666666667,-4,27,2017-12-31,AA,22.0,0.0,100.0,0.0
102375,2020,0.0,0,20,2019-01-01,AA,22.916666666666668,,,
102580,2007,0.0,0,0,,AA,24.416666666666668,,,
102580,2008,0.0,0,0,,AA,20.666666666666668,,,
102580,2009,0.0,0,0,,AA,19.583333333333332,,,
102580,2010,0.0,0,0,,AAA,19.333333333333332,,,
102580,2011,0.0,0,0,,AA,19.75,,,
102580,2012,0.0,0,0,,AA,20.5,,,
102580,2013,10.916666666666666,19,26,2013-07-24,AA,20.916666666666668,,,
102580,2014,12.333333333333334,2,26,2013-07-24,AA,21.0,0.0,0.0,100.0
102580,2015,15.583333333333334,3,26,2015-11-14,AA,21.0,0.0,0.0,100.0
102580,2016,20.0,-10,26,2015-11-14,AA,20.916666666666668,0.0,0.0,100.0
102580,2017,4.916666666666667,-13,26,2016-03-22,AA,21.25,0.0,0.0,100.0
102580,2018,16.083333333333332,15,32,2018-04-18,A,23.0,0.0,0.0,100.0
102580,2019,15.0,15,32,2018-04-18,A,23.25,0.0,18.083333333333332,81.91666666666667
102580,2020,20.916666666666668,-14,32,2019-12-27,A,23.916666666666668,0.0,75.33333333333333,24.666666666666668
102603,2007,0.0,0,0,,AA,27.583333333333332,,,
102603,2008,0.0,0,0,,AA,28.0,,,
102603,2009,0.0,0,0,,AA,24.416666666666668,,,
102603,2010,0.0,0,0,,AA,20.25,,,
102603,2011,0.0,0,0,,AA,21.0,,,
102603,2012,0.0,0,0,,AA,20.833333333333332,,,
102603,2013,0.0,0,0,,AA,22.25,,,
102603,2014,0.0,0,0,,AA,23.0,,,
102603,2015,0.0,0,0,,AA,23.0,,,
102603,2016,0.0,0,0,,AA,22.166666666666668,,,
102603,2017,0.0,0,0,,AA,20.416666666666668,,,
102603,2018,0.0,0,0,,AA,21.916666666666668,,,
102603,2019,10.416666666666666,21,32,2019-08-27,AA,22.0,0.0,100.0,0.0
102603,2020,12.333333333333334,-15,32,2019-08-27,A,21.916666666666668,0.0,100.0,0.0
103067,2007,0.0,0,0,,AA,23.0,,,
103067,2008,0.0,0,0,,AA,25.0,,,
103067,2009,0.0,0,0,,AA,23.833333333333332,,,
103067,2010,0.0,0,0,,AA,21.083333333333332,,,
103067,2011,0.0,0,0,,AAA,19.25,,,
103067,2012,2.4166666666666665,29,32,2012-12-10,AAA,19.0,0.0,0.0,100.0
103067,2013,17.083333333333332,-19,32,2012-12-10,A,20.25,0.0,0.0,100.0
103067,2014,2.3333333333333335,-9,32,2012-12-31,A,21.0,0.0,0.0,100.0
103067,2015,0.0,0,25,2013-12-31,AA,20.416666666666668,,,
103067,2016,0.0,0,8,2014-07-01,AAA,18.666666666666668,,,
103067,2017,10.416666666666666,22,32,2017-08-24,AAA,19.75,,,
103067,2018,12.083333333333334,-17,32,2017-08-24,A,21.0,,,
103067,2019,0.4166666666666667,-4,32,2017-12-31,A,21.333333333333332,,,
103067,2020,0.0,0,20,2019-01-01,AA,22.25,,,
104079,2007,0.0,0,0,,AA,22.583333333333332,,,
104079,2008,0.0,0,0,,AA,23.0,,,
104079,2009,0.0,0,0,,AA,23.0,,,
104079,2010,0.0,0,0,,AA,23.333333333333332,,,
104079,2011,0.0,0,0,,AA,24.0,,,
104079,2012,0.0,0,0,,AA,23.75,,,
104079,2013,19.083333333333332,10,32,2013-01-15,A,23.0,0.0,100.0,0.0
104079,2014,3.25,-11,32,2013-01-15,A,23.0,0.0,100.0,0.0
104079,2015,0.0,0,31,2013-12-31,AA,22.416666666666668,,,
104079,2016,0.0,0,10,2014-08-01,AA,20.083333333333332,,,
104079,2017,0.0,0,0,,AA,20.166666666666668,,,
104079,2018,0.0,0,0,,AA,22.0,,,
104079,2019,0.0,0,0,,AA,22.0,,,
104079,2020,0.0,0,0,,AA,22.833333333333332,,,
105724,2007,0.0,0,0,,AA,22.25,,,
105724,2008,0.0,0,0,,AA,24.0,,,
105724,2009,0.0,0,0,,AA,22.416666666666668,,,
105724,2010,0.0,0,0,,AA,21.0,,,
105724,2011,0.0,0,0,,AA,21.0,,,
105724,2012,0.0,0,0,,AA,21.083333333333332,,,
105724,2013,0.0,0,0,,AA,23.0,,,
105724,2014,0.0,0,0,,AA,23.0,,,
105724,2015,14.083333333333334,20,36,2015-06-17,A,22.666666666666668,0.0,100.0,0.0
105724,2016,18.75,-7,36,2015-06-17,A,22.0,0.0,50.0,50.0
105724,2017,3.0833333333333335,-10,36,2016-01-05,A,22.416666666666668,0.0,20.833333333333332,79.16666666666667
105724,2018,0.0,0,28,2016-12-31,AA,24.0,,,
105724,2019,0.0,0,9,2017-07-31,AA,24.0,,,
105724,2020,0.0,0,0,,AA,24.916666666666668,,,
107011,2007,0.0,0,0,,AAA,19.583333333333332,,,
107011,2008,0.0,0,0,,AAA,18.0,,,
107011,2009,0.0,0,0,,AAA,19.0,,,
107011,2010,0.0,0,0,,AAA,19.0,,,
107011,2011,0.0,0,0,,AAA,19.0,,,
107011,2012,0.0,0,0,,AAA,19.0,,,
107011,2013,17.5,14,32,2013-03-26,A,21.916666666666668,50.0,50.0,0.0
107011,2014,5.583333333333333,-14,32,2013-03-26,A,22.0,50.0,50.0,0.0
107011,2015,0.0,0,32,2013-12-31,AA,21.75,50.0,50.0,0.0
107011,2016,0.0,0,13,2014-10-01,AA,20.666666666666668,,,
107011,2017,0.0,0,0,,AAA,19.416666666666668,,,
107011,2018,0.0,0,0,,AA,21.083333333333332,,,
107011,2019,0.0,0,0,,AA,22.0,,,
107011,2020,0.0,0,0,,AA,22.916666666666668,,,
109162,2007,0.0,0,0,,AAA,19.583333333333332,,,
109162,2008,0.0,0,0,,AAA,18.0,,,
109162,2009,0.0,0,0,,AAA,19.0,,,
109162,2010,0.0,0,0,,AAA,19.0,,,
109162,2011,0.0,0,0,,AAA,19.0,,,
109162,2012,0.0,0,0,,AAA,19.0,,,
109162,2013,14.75,17,32,2013-05-16,A,21.916666666666668,50.0,50.0,0.0
109162,2014,7.5,-17,32,2013-05-16,A,22.0,50.0,50.0,0.0
109162,2015,0.0,0,32,2013-12-31,AA,21.75,50.0,50.0,0.0
109162,2016,0.0,0,15,2014-12-01,AA,20.666666666666668,,,
109162,2017,17.25,12,32,2017-02-01,A,20.333333333333332,50.0,50.0,0.0
109162,2018,16.75,-3,32,2017-02-01,A,22.0,65.58333333333333,34.416666666666664,0.0
109162,2019,2.9166666666666665,-10,32,2018-02-16,AA,22.0,97.25,2.75,0.0
109162,2020,0.0,0,24,2019-01-01,AA,22.916666666666668,100.0,0.0,0.0
110827,2007,0.0,0,0,,AA,23.0,,,
110827,2008,0.0,0,0,,AA,23.0,,,
110827,2009,0.0,0,0,,AA,21.833333333333332,,,
110827,2010,0.0,0,0,,AA,23.25,,,
110827,2011,0.0,0,0,,AA,24.0,,,
110827,2012,0.0,0,0,,AA,24.0,,,
110827,2013,0.0,0,0,,AA,24.0,,,
110827,2014,0.0,0,0,,AA,24.0,,,
110827,2015,0.0,0,0,,AA,23.666666666666668,,,
110827,2016,0.0,0,0,,AA,21.333333333333332,,,
110827,2017,0.0,0,0,,AA,20.416666666666668,,,
110827,2018,18.25,13,26,2018-02-04,AA,21.0,100.0,0.0,0.0
110827,2019,2.9166666666666665,-11,26,2018-02-04,AA,21.25,100.0,0.0,0.0
110827,2020,0.0,0,26,2019-01-01,AA,22.916666666666668,,,
111852,2007,0.0,0,0,,AA,20.666666666666668,,,
111852,2008,0.0,0,0,,AA,20.0,,,
111852,2009,0.0,0,0,,AA,19.583333333333332,,,
111852,2010,0.0,0,0,,AAA,19.0,,,
111852,2011,0.0,0,0,,AAA,19.0,,,
111852,2012,0.0,0,0,,AA,19.916666666666668,,,
111852,2013,0.0,0,0,,AA,21.916666666666668,,,
111852,2014,0.0,0,0,,AA,22.0,,,
111852,2015,0.0,0,0,,AA,21.666666666666668,,,
111852,2016,12.75,18,26,2016-07-13,AA,21.0,0.0,0.0,100.0
111852,2017,8.833333333333334,-17,26,2016-07-13,AA,21.416666666666668,0.0,0.0,100.0
111852,2018,0.0,-1,26,2016-12-31,AA,23.0,0.0,0.0,100.0
111852,2019,0.0,0,16,2017-12-31,AA,23.0,,,
111852,2020,0.0,0,0,,AA,23.916666666666668,,,
113476,2007,0.0,0,0,,AA,25.333333333333332,,,
113476,2008,0.0,0,0,,AA,27.0,,,
113476,2009,0.0,0,0,,AA,24.75,,,
113476,2010,0.0,0,0,,AA,22.0,,,
113476,2011,0.0,0,0,,AAA,19.833333333333332,,,
113476,2012,0.0,0,0,,AA,19.833333333333332,,,
113476,2013,10.416666666666666,-19,40,2013-08-01,AA,20.916666666666668,0.0,0.0,100.0
113476,2014,12.083333333333334,-15,40,2013-08-01,BBB,21.0,0.0,0.0,100.0
113476,2015,0.4166666666666667,-4,40,2013-12-31,BBB,19.916666666666668,0.0,0.0,100.0
113476,2016,0.0,0,20,2015-01-01,AAA,18.75,,,
113476,2017,0.0,0,3,2015-03-01,AA,19.916666666666668,,,
113476,2018,0.0,0,0,,AA,21.0,,,
113476,2019,0.0,0,0,,AA,21.0,,,
113476,2020,0.0,0,0,,AA,22.416666666666668,,,
115736,2007,0.0,0,0,,AA,22.083333333333332,,,
115736,2008,0.0,0,0,,AAA,18.666666666666668,,,
115736,2009,0.0,0,0,,AAA,19.0,,,
115736,2010,0.0,0,0,,AAA,17.833333333333332,,,
115736,2011,0.0,0,0,,AAA,16.666666666666668,,,
115736,2012,0.0,0,0,,AAA,17.916666666666668,,,
115736,2013,8.583333333333334,22,32,2013-09-20,AA,20.75,50.0,50.0,0.0
115736,2014,13.333333333333334,-16,32,2013-09-20,A,21.0,50.0,50.0,0.0
115736,2015,0.75,-6,32,2013-12-31,A,20.0,50.0,50.0,0.0
115736,2016,0.0,0,21,2015-01-01,AAA,19.083333333333332,,,
115736,2017,0.0,0,4,2015-04-01,AA,20.583333333333332,,,
115736,2018,0.0,0,0,,AA,22.0,,,
115736,2019,0.0,0,0,,AA,22.0,,,
115736,2020,0.0,0,0,,AA,22.916666666666668,,,
116120,2007,0.0,0,0,,AA,25.416666666666668,,,
116120,2008,0.0,0,0,,AA,27.833333333333332,,,
116120,2009,0.0,0,0,,AA,28.0,,,
116120,2010,0.0,0,0,,AA,25.916666666666668,,,
116120,2011,0.0,0,0,,AA,22.916666666666668,,,
116120,2012,0.0,0,0,,AAA,19.166666666666668,,,
116120,2013,0.0,0,0,,AA,20.25,,,
116120,2014,0.0,0,0,,AA,21.0,,,
116120,2015,15.416666666666666,16,36,2015-05-20,A,20.666666666666668,0.0,0.0,100.0
116120,2016,8.333333333333334,-14,36,2015-05-20,A,19.0,0.0,0.0,100.0
116120,2017,0.0,-1,36,2016-01-01,AA,18.583333333333332,0.0,0.0,100.0
116120,2018,0.0,0,16,2016-12-31,AA,20.916666666666668,,,
116120,2019,0.0,0,0,,AA,21.0,,,
116120,2020,0.0,0,0,,AA,21.833333333333332,,,
116492,2007,0.0,0,0,,AA,20.666666666666668,,,
116492,2008,0.0,0,0,,AA,20.0,,,
116492,2009,0.0,0,0,,AA,19.583333333333332,,,
116492,2010,0.0,0,0,,AAA,19.0,,,
116492,2011,0.0,0,0,,AAA,19.0,,,
116492,2012,0.0,0,0,,AA,19.916666666666668,,,
116492,2013,0.0,0,0,,AA,21.916666666666668,,,
116492,2014,12.166666666666666,23,46,2014-08-12,AA,22.0,0.0,0.0,100.0
116492,2015,16.166666666666668,2,46,2014-08-12,BBB,21.666666666666668,0.0,0.0,100.0
116492,2016,15.083333333333334,-17,46,2015-11-11,BBB,21.0,0.0,0.0,100.0
116492,2017,1.3333333333333333,-7,26,2016-01-01,AA,21.416666666666668,,,
116492,2018,0.0,0,23,2016-12-31,AA,23.0,,,
116492,2019,0.0,0,6,2017-04-30,AA,23.0,,,
116492,2020,0.0,0,0,,AA,23.916666666666668,,,
117108,2007,0.0,0,0,,AA,20.666666666666668,,,
117108,2008,0.0,0,0,,AA,20.0,,,
117108,2009,0.0,0,0,,AA,19.583333333333332,,,
117108,2010,0.0,0,0,,AAA,19.0,,,
117108,2011,0.0,0,0,,AAA,19.0,,,
117108,2012,0.0,0,0,,AA,19.916666666666668,,,
117108,2013,4.416666666666667,-4,20,2013-10-01,AA,21.916666666666668,,,
117108,2014,7.5,-16,20,2013-10-01,AA,22.0,,,
117108,2015,0.0,0,20,2013-12-31,AA,21.666666666666668,,,
117108,2016,0.0,0,15,2014-12-01,AA,21.0,,,
117108,2017,0.0,0,0,,AA,21.416666666666668,,,
117108,2018,0.0,0,0,,AA,23.0,,,
117108,2019,0.0,0,0,,AA,23.0,,,
117108,2020,0.0,0,0,,AA,23.916666666666668,,,
117839,2007,0.0,0,0,,AA,27.583333333333332,,,
117839,2008,0.0,0,0,,AA,28.0,,,
117839,2009,0.0,0,0,,AA,24.416666666666668,,,
117839,2010,0.0,0,0,,AA,20.25,,,
117839,2011,0.0,0,0,,AA,21.0,,,
117839,2012,0.0,0,0,,AA,20.833333333333332,,,
117839,2013,0.0,0,0,,AA,22.25,,,
117839,2014,0.0,0,0,,AA,23.0,,,
117839,2015,0.0,0,0,,AA,23.0,,,
117839,2016,0.0,0,0,,AA,23.0,,,
117839,2017,11.666666666666666,19,32,2017-07-13,A,21.5,50.0,50.0,0.0
117839,2018,10.333333333333334,-14,32,2017-07-13,A,22.0,50.0,50.0,0.0
117839,2019,0.08333333333333333,-3,32,2017-12-31,A,22.0,50.0,50.0,0.0
117839,2020,0.0,0,18,2019-01-01,AA,21.916666666666668,,,
117984,2007,0.0,0,0,,AA,20.666666666666668,,,
117984,2008,0.0,0,0,,AA,20.0,,,
117984,2009,0.0,0,0,,AA,19.583333333333332,,,
117984,2010,0.0,0,0,,AAA,19.0,,,
117984,2011,0.0,0,0,,AAA,19.0,,,
117984,2012,0.0,0,0,,AA,19.916666666666668,,,
117984,2013,0.0,0,0,,AA,21.916666666666668,,,
117984,2014,8.666666666666666,22,36,2014-09-08,AA,22.0,0.0,0.0,100.0
117984,2015,13.333333333333334,-16,36,2014-09-08,A,21.666666666666668,0.0,0.0,100.0
117984,2016,0.75,-6,36,2015-01-01,A,21.0,0.0,0.0,100.0
117984,2017,0.0,0,21,2016-01-01,AA,21.416666666666668,,,
117984,2018,0.0,0,4,2016-03-31,AA,23.0,,,
117984,2019,0.0,0,0,,AA,23.0,,,
117984,2020,0.0,0,0,,AA,23.916666666666668,,,
124757,2007,0.0,0,0,,AA,20.666666666666668,,,
124757,2008,0.0,0,0,,AA,20.0,,,
124757,2009,0.0,0,0,,AA,19.583333333333332,,,
124757,2010,0.0,0,0,,AAA,19.0,,,
124757,2011,0.0,0,0,,AAA,19.0,,,
124757,2012,0.0,0,0,,AA,19.916666666666668,,,
124757,2013,0.0,0,0,,AA,21.916666666666668,,,
124757,2014,5.166666666666667,26,36,2014-11-18,AA,22.0,0.0,0.0,100.0
124757,2015,16.5,-17,36,2014-11-18,A,21.666666666666668,0.0,0.0,100.0
124757,2016,2.0,-10,36,2015-01-01,A,21.0,0.0,0.0,100.0
124757,2017,0.0,0,24,2016-01-01,AA,21.416666666666668,,,
124757,2018,0.0,0,7,2016-06-30,AA,23.0,,,
124757,2019,0.0,0,0,,AA,23.0,,,
124757,2020,0.0,0,0,,AA,23.916666666666668,,,
124789,2007,0.0,0,0,,AA,22.25,,,
124789,2008,0.0,0,0,,AA,24.0,,,
124789,2009,0.0,0,0,,AA,22.416666666666668,,,
124789,2010,0.0,0,0,,AA,21.0,,,
124789,2011,0.0,0,0,,AA,21.0,,,
124789,2012,0.0,0,0,,AA,21.083333333333332,,,
124789,2013,0.0,0,0,,AA,23.0,,,
124789,2014,0.0,0,0,,AA,23.0,,,
124789,2015,0.0,0,0,,AA,22.666666666666668,,,
124789,2016,0.0,0,0,,AA,22.0,,,
124789,2017,0.0,0,0,,AA,22.416666666666668,,,
124789,2018,0.0,0,0,,AA,24.0,,,
124789,2019,16.0,18,35,2019-06-18,A,24.0,0.0,0.0,100.0
124789,2020,9.333333333333334,-16,35,2019-06-18,BBB,24.916666666666668,0.0,0.0,100.0
124826,2007,0.0,0,0,,AA,24.916666666666668,,,
124826,2008,0.0,0,0,,AA,25.0,,,
124826,2009,0.0,0,0,,AAA,15.583333333333334,,,
124826,2010,0.0,0,0,,AAA,14.5,,,
124826,2011,0.0,0,0,,AAA,15.416666666666666,,,
124826,2012,0.0,0,0,,AAA,16.25,,,
124826,2013,0.0,0,0,,AAA,19.0,,,
124826,2014,0.0,0,0,,AA,19.666666666666668,,,
124826,2015,7.916666666666667,22,26,2015-10-13,AA,20.5,50.0,50.0,0.0
124826,2016,13.0,-16,26,2015-10-13,AA,21.0,50.0,50.0,0.0
124826,2017,0.6666666666666666,-5,26,2016-01-01,AA,20.916666666666668,50.0,50.0,0.0
124826,2018,13.416666666666666,21,40,2018-07-24,AA,22.25,50.0,50.0,0.0
124826,2019,19.833333333333332,-1,40,2018-07-24,BBB,21.333333333333332,50.0,50.0,0.0
124826,2020,10.666666666666666,-17,40,2019-07-26,BBB,20.166666666666668,50.0,50.0,0.0
127837,2007,0.0,0,0,,AA,20.666666666666668,,,
127837,2008,0.0,0,0,,AA,20.0,,,
127837,2009,0.0,0,0,,AA,19.583333333333332,,,
127837,2010,0.0,0,0,,AAA,19.0,,,
127837,2011,0.0,0,0,,AAA,19.0,,,
127837,2012,0.0,0,0,,AA,19.916666666666668,,,
127837,2013,0.0,0,0,,AA,21.916666666666668,,,
127837,2014,0.0,0,0,,AA,22.0,,,
127837,2015,0.0,0,0,,AA,21.666666666666668,,,
127837,2016,0.0,0,0,,AA,21.0,,,
127837,2017,0.0,0,0,,AA,21.416666666666668,,,
127837,2018,0.0,0,0,,AA,23.0,,,
127837,2019,10.083333333333334,-15,36,2019-08-01,AA,23.0,0.0,0.0,100.0
127837,2020,11.5,-17,36,2019-08-01,BBB,23.916666666666668,0.0,0.0,100.0
129032,2007,0.0,0,0,,AA,20.666666666666668,,,
129032,2008,0.0,0,0,,AA,20.0,,,
129032,2009,0.0,0,0,,AA,19.583333333333332,,,
129032,2010,0.0,0,0,,AAA,19.0,,,
129032,2011,0.0,0,0,,AAA,19.0,,,
129032,2012,0.0,0,0,,AA,19.916666666666668,,,
129032,2013,0.0,0,0,,AA,21.916666666666668,,,
129032,2014,18.583333333333332,18,35,2014-04-20,A,22.0,0.0,0.0,100.0
129032,2015,11.083333333333334,5,35,2014-04-20,A,21.666666666666668,0.0,0.0,100.0
129032,2016,14.333333333333334,-16,35,2015-12-08,A,21.0,0.0,0.0,100.0
129032,2017,1.0833333333333333,-7,24,2016-01-01,AA,21.416666666666668,0.0,0.0,100.0
129032,2018,0.0,0,22,2016-12-31,AA,23.0,,,
129032,2019,0.0,0,5,2017-04-30,AA,23.0,,,
129032,2020,8.416666666666666,23,36,2020-09-02,AA,23.916666666666668,0.0,0.0,100.0
131682,2007,0.0,0,0,,AA,23.333333333333332,,,
131682,2008,0.0,0,0,,AA,24.0,,,
131682,2009,0.0,0,0,,AA,22.583333333333332,,,
131682,2010,0.0,0,0,,AA,21.0,,,
131682,2011,0.0,0,0,,AAA,19.583333333333332,,,
131682,2012,0.0,0,0,,AA,19.916666666666668,,,
131682,2013,0.0,0,0,,AA,21.916666666666668,,,
131682,2014,0.0,0,0,,AA,22.0,,,
131682,2015,6.75,24,32,2015-10-27,AA,20.916666666666668,0.0,0.0,100.0
131682,2016,15.083333333333334,-16,32,2015-10-27,A,20.0,0.0,0.0,100.0
131682,2017,1.3333333333333333,-7,32,2016-01-01,A,20.916666666666668,0.0,0.0,100.0
131682,2018,0.0,0,23,2016-12-31,AA,22.0,,,
131682,2019,0.0,0,6,2017-04-30,AA,22.0,,,
131682,2020,0.0,0,0,,AA,23.416666666666668,,,
133890,2007,0.0,0,0,,AA,27.583333333333332,,,
133890,2008,0.0,0,0,,AA,28.0,,,
133890,2009,0.0,0,0,,AA,24.416666666666668,,,
133890,2010,0.0,0,0,,AA,20.25,,,
133890,2011,0.0,0,0,,AA,21.0,,,
133890,2012,0.0,0,0,,AA,20.833333333333332,,,
133890,2013,0.0,0,0,,AA,22.25,,,
133890,2014,14.583333333333334,19,40,2014-06-16,BBB,23.0,0.0,100.0,0.0
133890,2015,9.833333333333334,-18,40,2014-06-16,BBB,23.0,0.0,100.0,0.0
133890,2016,0.08333333333333333,-2,40,2015-01-01,BBB,23.0,0.0,100.0,0.0
133890,2017,0.0,0,17,2016-01-01,AA,21.5,,,
133890,2018,4.166666666666667,24,26,2018-11-30,AA,22.0,0.0,100.0,0.0
133890,2019,15.333333333333334,-14,26,2018-11-30,AA,22.0,0.0,100.0,0.0
133890,2020,1.4166666666666667,-8,26,2019-01-01,AA,21.916666666666668,0.0,100.0,0.0
133928,2007,0.0,0,0,,AA,20.666666666666668,,,
133928,2008,0.0,0,0,,AA,20.0,,,
133928,2009,0.0,0,0,,AA,19.583333333333332,,,
133928,2010,0.0,0,0,,AAA,19.0,,,
133928,2011,0.0,0,0,,AAA,19.0,,,
133928,2012,0.0,0,0,,AA,19.916666666666668,,,
133928,2013,0.0,0,0,,AA,21.916666666666668,,,
133928,2014,11.166666666666666,23,38,2014-08-20,AA,22.0,0.0,0.0,100.0
133928,2015,29.5,2,43,2015-02-25,BBB,22.083333333333332,0.0,16.666666666666668,83.33333333333333
133928,2016,13.083333333333334,-17,43,2015-02-25,BBB,22.0,0.0,51.25,48.75
133928,2017,14.0,5,43,2016-01-01,BBB,22.416666666666668,0.0,100.0,0.0
